Variável,Pontuação Total
2.0707070707070705,32.21212121212121
2.121212121212121,32.36363636363636
2.1717171717171717,32.515151515151516
2.2222222222222223,32.66666666666667
2.2727272727272725,32.81818181818181
2.323232323232323,32.96969696969697
2.3737373737373737,33.121212121212125
2.4242424242424243,33.27272727272727
2.474747474747475,33.42424242424242
2.525252525252525,33.57575757575758
2.5757575757575757,33.72727272727273
2.6262626262626263,33.878787878787875
2.676767676767677,34.03030303030303
2.727272727272727,34.18181818181818
2.7777777777777777,34.33333333333333
2.8282828282828283,34.484848484848484
2.878787878787879,34.63636363636364
2.929292929292929,34.78787878787879
2.9797979797979797,34.93939393939394
3.0303030303030303,35.09090909090909
3.080808080808081,35.24242424242424
3.131313131313131,35.39393939393939
3.1818181818181817,35.54545454545455
3.2323232323232323,35.696969696969695
3.282828282828283,35.848484848484844
3.3333333333333335,36.0
3.3838383838383836,36.15151515151515
3.4343434343434343,36.303030303030305
3.484848484848485,36.45454545454545
3.5353535353535355,36.60606060606061
3.5858585858585856,36.75757575757576
3.6363636363636362,36.90909090909091
3.686868686868687,37.06060606060606
3.7373737373737375,37.21212121212121
3.7878787878787876,37.36363636363636
3.8383838383838382,37.515151515151516
3.888888888888889,37.666666666666664
3.9393939393939394,37.81818181818182
3.9898989898989896,37.96969696969697
4.040404040404041,38.121212121212125
4.090909090909091,38.27272727272727
4.141414141414141,38.42424242424242
4.191919191919192,38.57575757575758
4.242424242424242,38.72727272727273
4.292929292929293,38.878787878787875
4.343434343434343,39.03030303030303
4.393939393939394,39.18181818181818
4.444444444444445,39.333333333333336
4.494949494949495,39.484848484848484
4.545454545454545,39.63636363636363
4.595959595959596,39.78787878787879
4.646464646464646,39.93939393939394
4.696969696969697,40.09090909090909
4.747474747474747,40.24242424242424
4.797979797979798,40.39393939393939
4.848484848484849,40.54545454545455
4.898989898989899,40.696969696969695
4.94949494949495,40.84848484848485
5.0,41.0
0.0,28.0
0.050505050505050504,28.050505050505052
0.10101010101010101,28.1010101010101
0.15151515151515152,28.151515151515152
0.20202020202020202,28.2020202020202
0.25252525252525254,28.252525252525253
0.30303030303030304,28.303030303030305
0.35353535353535354,28.353535353535353
0.40404040404040403,28.404040404040405
0.45454545454545453,28.454545454545453
0.5050505050505051,28.505050505050505
0.5555555555555556,28.555555555555557
0.6060606060606061,28.606060606060606
0.6565656565656566,28.656565656565657
0.7070707070707071,28.707070707070706
0.7575757575757576,28.757575757575758
0.8080808080808081,28.80808080808081
0.8585858585858586,28.858585858585858
0.9090909090909091,28.90909090909091
0.9595959595959596,28.95959595959596
1.0101010101010102,29.01010101010101
1.0606060606060606,29.060606060606062
1.1111111111111112,29.11111111111111
1.1616161616161615,29.161616161616163
1.2121212121212122,29.21212121212121
1.2626262626262625,29.262626262626263
1.3131313131313131,29.313131313131315
1.3636363636363635,29.363636363636363
1.4141414141414141,29.414141414141415
1.4646464646464645,29.464646464646464
1.5151515151515151,29.515151515151516
1.5656565656565655,29.565656565656564
1.6161616161616161,29.616161616161616
1.6666666666666667,29.666666666666668
1.7171717171717171,29.717171717171716
1.7676767676767677,29.767676767676768
1.8181818181818181,29.818181818181817
1.8686868686868687,29.86868686868687
1.9191919191919191,29.91919191919192
1.9696969696969697,29.96969696969697
2.0202020202020203,30.02020202020202
2.0707070707070705,30.07070707070707
2.121212121212121,30.12121212121212
2.1717171717171717,30.171717171717173
2.2222222222222223,30.22222222222222
2.2727272727272725,30.272727272727273
2.323232323232323,30.32323232323232
2.3737373737373737,30.373737373737374
2.4242424242424243,30.424242424242426
2.474747474747475,30.474747474747474
2.525252525252525,30.525252525252526
2.5757575757575757,30.575757575757574
2.6262626262626263,30.626262626262626
2.676767676767677,30.67676767676768
2.727272727272727,30.727272727272727
2.7777777777777777,30.77777777777778
2.8282828282828283,30.828282828282827
2.878787878787879,30.87878787878788
2.929292929292929,30.929292929292927
2.9797979797979797,30.97979797979798
3.0303030303030303,31.03030303030303
3.080808080808081,31.08080808080808
3.131313131313131,31.13131313131313
3.1818181818181817,31.18181818181818
3.2323232323232323,31.232323232323232
3.282828282828283,31.282828282828284
3.3333333333333335,31.333333333333332
3.3838383838383836,31.383838383838384
3.4343434343434343,31.434343434343432
3.484848484848485,31.484848484848484
3.5353535353535355,31.535353535353536
3.5858585858585856,31.585858585858585
3.6363636363636362,31.636363636363637
3.686868686868687,31.686868686868685
3.7373737373737375,31.737373737373737
3.7878787878787876,31.78787878787879
3.8383838383838382,31.838383838383837
3.888888888888889,31.88888888888889
3.9393939393939394,31.939393939393938
3.9898989898989896,31.98989898989899
4.040404040404041,32.04040404040404
4.090909090909091,32.09090909090909
4.141414141414141,32.14141414141414
4.191919191919192,32.19191919191919
4.242424242424242,32.24242424242424
4.292929292929293,32.292929292929294
4.343434343434343,32.343434343434346
4.393939393939394,32.39393939393939
4.444444444444445,32.44444444444444
4.494949494949495,32.494949494949495
4.545454545454545,32.54545454545455
4.595959595959596,32.5959595959596
4.646464646464646,32.64646464646464
4.696969696969697,32.696969696969695
4.747474747474747,32.74747474747475
4.797979797979798,32.7979797979798
4.848484848484849,32.84848484848485
4.898989898989899,32.898989898989896
4.94949494949495,32.94949494949495
5.0,33.0
1.0,29.0
1.0909090909090908,47.0
1.1818181818181819,47.0
1.2727272727272727,47.0
1.3636363636363638,47.0
1.4545454545454546,47.0
1.5454545454545454,47.0
1.6363636363636362,47.0
1.7272727272727273,47.0
1.8181818181818183,47.0
1.9090909090909092,47.0
2.0,47.0
2.090909090909091,47.0
2.1818181818181817,47.0
2.2727272727272725,47.0
2.3636363636363638,47.0
2.4545454545454546,47.0
2.5454545454545454,47.0
2.6363636363636367,47.0
2.7272727272727275,47.0
2.8181818181818183,47.0
2.909090909090909,47.0
3.0,44.0
3.090909090909091,44.0
3.1818181818181817,44.0
3.272727272727273,44.0
3.3636363636363638,44.0
3.4545454545454546,44.0
3.5454545454545454,44.0
3.6363636363636362,44.0
3.7272727272727275,44.0
3.8181818181818183,44.0
3.909090909090909,44.0
4.0,41.0
4.090909090909091,41.0
4.181818181818182,41.0
4.272727272727273,41.0
4.363636363636363,41.0
4.454545454545455,41.0
4.545454545454545,41.0
4.636363636363637,41.0
4.7272727272727275,41.0
4.818181818181818,41.0
4.909090909090909,41.0
5.0,39.0
5.090909090909091,39.0
5.181818181818182,39.0
5.2727272727272725,39.0
5.363636363636363,39.0
5.454545454545455,39.0
5.545454545454546,39.0
5.636363636363637,39.0
5.7272727272727275,39.0
5.818181818181818,39.0
5.909090909090909,39.0
6.0,37.0
6.090909090909091,37.0
6.181818181818182,37.0
6.2727272727272725,37.0
6.363636363636364,37.0
6.454545454545455,37.0
6.545454545454546,37.0
6.636363636363637,37.0
6.7272727272727275,37.0
6.818181818181818,37.0
6.909090909090909,37.0
7.0,35.0
7.090909090909091,35.0
7.181818181818182,35.0
7.2727272727272725,35.0
7.363636363636364,35.0
7.454545454545455,35.0
7.545454545454546,35.0
7.636363636363637,35.0
7.7272727272727275,35.0
7.818181818181818,35.0
7.909090909090909,35.0
8.0,33.0
8.09090909090909,33.0
8.181818181818182,33.0
8.272727272727273,33.0
8.363636363636363,33.0
8.454545454545455,33.0
8.545454545454547,33.0
8.636363636363637,33.0
8.727272727272727,33.0
8.818181818181818,33.0
8.90909090909091,33.0
9.0,31.0
9.090909090909092,31.0
9.181818181818182,31.0
9.272727272727273,31.0
9.363636363636363,31.0
9.454545454545455,31.0
9.545454545454545,31.0
9.636363636363637,31.0
9.727272727272727,31.0
9.818181818181818,31.0
9.90909090909091,31.0
10.0,30.0
